ORDER_ID,PRODUCT_ID,CUSTOMER_ID,ORDER_DATE,UNIT_PRICE,QUANTITY,ORDER_SEQ,DAYS_BETWEEN_FIRST_LAST_PURCHASE,CUSTOMER_TYPE
11034,61,OLDWO,1998-04-20T00:00:00.000Z,28.5,6,10,584,returning
10529,68,MAISD,1997-05-07T00:00:00.000Z,12.5,20,1,335,returning
10529,69,MAISD,1997-05-07T00:00:00.000Z,36,10,1,335,returning
10529,55,MAISD,1997-05-07T00:00:00.000Z,24,14,1,335,returning
10649,28,MAISD,1997-08-28T00:00:00.000Z,45.6,20,2,335,returning
10649,72,MAISD,1997-08-28T00:00:00.000Z,34.8,15,2,335,returning
10760,25,MAISD,1997-12-01T00:00:00.000Z,14,12,3,335,returning
10760,27,MAISD,1997-12-01T00:00:00.000Z,43.9,40,3,335,returning
10760,43,MAISD,1997-12-01T00:00:00.000Z,46,30,3,335,returning
10892,59,MAISD,1998-02-17T00:00:00.000Z,55,40,4,335,returning
10896,45,MAISD,1998-02-19T00:00:00.000Z,9.5,15,5,335,returning
10896,56,MAISD,1998-02-19T00:00:00.000Z,38,16,5,335,returning
10978,8,MAISD,1998-03-26T00:00:00.000Z,40,20,6,335,returning
10978,21,MAISD,1998-03-26T00:00:00.000Z,10,40,6,335,returning
10978,40,MAISD,1998-03-26T00:00:00.000Z,18.4,10,6,335,returning
10978,44,MAISD,1998-03-26T00:00:00.000Z,19.45,6,6,335,returning
11004,26,MAISD,1998-04-07T00:00:00.000Z,31.23,6,7,335,returning
11004,76,MAISD,1998-04-07T00:00:00.000Z,18,6,7,335,returning
10408,37,FOLIG,1997-01-08T00:00:00.000Z,20.8,10,1,348,returning
10408,54,FOLIG,1997-01-08T00:00:00.000Z,5.9,6,1,348,returning
10408,62,FOLIG,1997-01-08T00:00:00.000Z,39.4,35,1,348,returning
10480,47,FOLIG,1997-03-20T00:00:00.000Z,7.6,30,2,348,returning
10480,59,FOLIG,1997-03-20T00:00:00.000Z,44,12,2,348,returning
10634,7,FOLIG,1997-08-15T00:00:00.000Z,30,35,3,348,returning
10634,18,FOLIG,1997-08-15T00:00:00.000Z,62.5,50,3,348,returning
10634,51,FOLIG,1997-08-15T00:00:00.000Z,53,15,3,348,returning
10634,75,FOLIG,1997-08-15T00:00:00.000Z,7.75,2,3,348,returning
10763,21,FOLIG,1997-12-03T00:00:00.000Z,10,40,4,348,returning
10763,22,FOLIG,1997-12-03T00:00:00.000Z,21,6,4,348,returning
10763,24,FOLIG,1997-12-03T00:00:00.000Z,4.5,20,4,348,returning
10789,18,FOLIG,1997-12-22T00:00:00.000Z,62.5,30,5,348,returning
10789,35,FOLIG,1997-12-22T00:00:00.000Z,18,15,5,348,returning
10789,63,FOLIG,1997-12-22T00:00:00.000Z,43.9,30,5,348,returning
10789,68,FOLIG,1997-12-22T00:00:00.000Z,12.5,18,5,348,returning
10336,4,PRINI,1996-10-23T00:00:00.000Z,17.6,18,1,532,returning
10397,21,PRINI,1996-12-27T00:00:00.000Z,8,10,2,532,returning
10397,51,PRINI,1996-12-27T00:00:00.000Z,42.4,18,2,532,returning
10433,56,PRINI,1997-02-03T00:00:00.000Z,30.4,28,3,532,returning
10477,1,PRINI,1997-03-17T00:00:00.000Z,14.4,15,4,532,returning
10477,21,PRINI,1997-03-17T00:00:00.000Z,8,21,4,532,returning
10477,39,PRINI,1997-03-17T00:00:00.000Z,14.4,20,4,532,returning
11007,8,PRINI,1998-04-08T00:00:00.000Z,40,30,5,532,returning
11007,29,PRINI,1998-04-08T00:00:00.000Z,123.79,10,5,532,returning
11007,42,PRINI,1998-04-08T00:00:00.000Z,14,14,5,532,returning
10298,36,HUNGO,1996-09-05T00:00:00.000Z,15.2,40,1,602,returning
10298,2,HUNGO,1996-09-05T00:00:00.000Z,15.2,40,1,602,returning
10298,62,HUNGO,1996-09-05T00:00:00.000Z,39.4,15,1,602,returning
10298,59,HUNGO,1996-09-05T00:00:00.000Z,44,30,1,602,returning
10309,4,HUNGO,1996-09-19T00:00:00.000Z,17.6,20,2,602,returning
10309,6,HUNGO,1996-09-19T00:00:00.000Z,20,30,2,602,returning
10309,42,HUNGO,1996-09-19T00:00:00.000Z,11.2,2,2,602,returning
10309,43,HUNGO,1996-09-19T00:00:00.000Z,36.8,20,2,602,returning
10309,71,HUNGO,1996-09-19T00:00:00.000Z,17.2,3,2,602,returning
10335,2,HUNGO,1996-10-22T00:00:00.000Z,15.2,7,3,602,returning
10335,31,HUNGO,1996-10-22T00:00:00.000Z,10,25,3,602,returning
10335,32,HUNGO,1996-10-22T00:00:00.000Z,25.6,6,3,602,returning
10335,51,HUNGO,1996-10-22T00:00:00.000Z,42.4,48,3,602,returning
10373,58,HUNGO,1996-12-05T00:00:00.000Z,10.6,80,4,602,returning
10373,71,HUNGO,1996-12-05T00:00:00.000Z,17.2,50,4,602,returning
10380,30,HUNGO,1996-12-12T00:00:00.000Z,20.7,18,5,602,returning
10380,70,HUNGO,1996-12-12T00:00:00.000Z,12,30,5,602,returning
10380,60,HUNGO,1996-12-12T00:00:00.000Z,27.2,6,5,602,returning
10380,53,HUNGO,1996-12-12T00:00:00.000Z,26.2,20,5,602,returning
10429,50,HUNGO,1997-01-29T00:00:00.000Z,13,40,6,602,returning
10429,63,HUNGO,1997-01-29T00:00:00.000Z,35.1,35,6,602,returning
10503,14,HUNGO,1997-04-11T00:00:00.000Z,23.25,70,7,602,returning
10503,65,HUNGO,1997-04-11T00:00:00.000Z,21.05,20,7,602,returning
10516,18,HUNGO,1997-04-24T00:00:00.000Z,62.5,25,8,602,returning
10516,41,HUNGO,1997-04-24T00:00:00.000Z,9.65,80,8,602,returning
10516,42,HUNGO,1997-04-24T00:00:00.000Z,14,20,8,602,returning
10567,59,HUNGO,1997-06-12T00:00:00.000Z,55,40,9,602,returning
10567,51,HUNGO,1997-06-12T00:00:00.000Z,53,3,9,602,returning
10567,31,HUNGO,1997-06-12T00:00:00.000Z,12.5,60,9,602,returning
10646,1,HUNGO,1997-08-27T00:00:00.000Z,18,15,10,602,returning
10646,10,HUNGO,1997-08-27T00:00:00.000Z,31,18,10,602,returning
10646,71,HUNGO,1997-08-27T00:00:00.000Z,21.5,30,10,602,returning
10646,77,HUNGO,1997-08-27T00:00:00.000Z,13,35,10,602,returning
10661,39,HUNGO,1997-09-09T00:00:00.000Z,18,3,11,602,returning
10661,58,HUNGO,1997-09-09T00:00:00.000Z,13.25,49,11,602,returning
10687,9,HUNGO,1997-09-30T00:00:00.000Z,97,50,12,602,returning
10687,29,HUNGO,1997-09-30T00:00:00.000Z,123.79,10,12,602,returning
10687,36,HUNGO,1997-09-30T00:00:00.000Z,19,6,12,602,returning
10701,59,HUNGO,1997-10-13T00:00:00.000Z,55,42,13,602,returning
10701,71,HUNGO,1997-10-13T00:00:00.000Z,21.5,20,13,602,returning
10701,76,HUNGO,1997-10-13T00:00:00.000Z,18,35,13,602,returning
10712,53,HUNGO,1997-10-21T00:00:00.000Z,32.8,3,14,602,returning
10712,56,HUNGO,1997-10-21T00:00:00.000Z,38,30,14,602,returning
10736,65,HUNGO,1997-11-11T00:00:00.000Z,21.05,40,15,602,returning
10736,75,HUNGO,1997-11-11T00:00:00.000Z,7.75,20,15,602,returning
10897,29,HUNGO,1998-02-19T00:00:00.000Z,123.79,80,16,602,returning
10897,30,HUNGO,1998-02-19T00:00:00.000Z,25.89,36,16,602,returning
10912,11,HUNGO,1998-02-26T00:00:00.000Z,21,40,17,602,returning
10912,29,HUNGO,1998-02-26T00:00:00.000Z,123.79,60,17,602,returning
10985,16,HUNGO,1998-03-30T00:00:00.000Z,17.45,36,18,602,returning
10985,18,HUNGO,1998-03-30T00:00:00.000Z,62.5,8,18,602,returning
10985,32,HUNGO,1998-03-30T00:00:00.000Z,32,35,18,602,returning
11063,34,HUNGO,1998-04-30T00:00:00.000Z,14,30,19,602,returning
11063,40,HUNGO,1998-04-30T00:00:00.000Z,18.4,40,19,602,returning
11063,41,HUNGO,1998-04-30T00:00:00.000Z,9.65,30,19,602,returning
10372,38,QUEEN,1996-12-04T00:00:00.000Z,210.8,40,1,516,returning
10372,20,QUEEN,1996-12-04T00:00:00.000Z,64.8,12,1,516,returning
10372,72,QUEEN,1996-12-04T00:00:00.000Z,27.8,42,1,516,returning
10372,60,QUEEN,1996-12-04T00:00:00.000Z,27.2,70,1,516,returning
10406,1,QUEEN,1997-01-07T00:00:00.000Z,14.4,10,2,516,returning
10406,21,QUEEN,1997-01-07T00:00:00.000Z,8,30,2,516,returning
10406,28,QUEEN,1997-01-07T00:00:00.000Z,36.4,42,2,516,returning
10406,36,QUEEN,1997-01-07T00:00:00.000Z,15.2,5,2,516,returning
10406,40,QUEEN,1997-01-07T00:00:00.000Z,14.7,2,2,516,returning
10487,19,QUEEN,1997-03-26T00:00:00.000Z,7.3,5,3,516,returning
10487,26,QUEEN,1997-03-26T00:00:00.000Z,24.9,30,3,516,returning
10487,54,QUEEN,1997-03-26T00:00:00.000Z,5.9,24,3,516,returning
10637,11,QUEEN,1997-08-19T00:00:00.000Z,21,10,4,516,returning
10637,50,QUEEN,1997-08-19T00:00:00.000Z,16.25,25,4,516,returning
10637,56,QUEEN,1997-08-19T00:00:00.000Z,38,60,4,516,returning
10659,31,QUEEN,1997-09-05T00:00:00.000Z,12.5,20,5,516,returning
10659,40,QUEEN,1997-09-05T00:00:00.000Z,18.4,24,5,516,returning
10659,70,QUEEN,1997-09-05T00:00:00.000Z,15,40,5,516,returning
10704,48,QUEEN,1997-10-14T00:00:00.000Z,12.75,24,6,516,returning
10704,4,QUEEN,1997-10-14T00:00:00.000Z,22,6,6,516,returning
10704,24,QUEEN,1997-10-14T00:00:00.000Z,4.5,35,6,516,returning
10728,30,QUEEN,1997-11-04T00:00:00.000Z,25.89,15,7,516,returning
10728,40,QUEEN,1997-11-04T00:00:00.000Z,18.4,6,7,516,returning
10728,55,QUEEN,1997-11-04T00:00:00.000Z,24,12,7,516,returning
10728,60,QUEEN,1997-11-04T00:00:00.000Z,34,15,7,516,returning
10786,8,QUEEN,1997-12-19T00:00:00.000Z,40,30,8,516,returning
10786,30,QUEEN,1997-12-19T00:00:00.000Z,25.89,15,8,516,returning
10786,75,QUEEN,1997-12-19T00:00:00.000Z,7.75,42,8,516,returning
10868,35,QUEEN,1998-02-04T00:00:00.000Z,18,30,9,516,returning
10868,49,QUEEN,1998-02-04T00:00:00.000Z,20,42,9,516,returning
10868,26,QUEEN,1998-02-04T00:00:00.000Z,31.23,20,9,516,returning
10913,4,QUEEN,1998-02-26T00:00:00.000Z,22,30,10,516,returning
10913,33,QUEEN,1998-02-26T00:00:00.000Z,2.5,40,10,516,returning
10913,58,QUEEN,1998-02-26T00:00:00.000Z,13.25,15,10,516,returning
10914,71,QUEEN,1998-02-27T00:00:00.000Z,21.5,25,11,516,returning
10961,52,QUEEN,1998-03-19T00:00:00.000Z,7,6,12,516,returning
10961,76,QUEEN,1998-03-19T00:00:00.000Z,18,60,12,516,returning
11068,28,QUEEN,1998-05-04T00:00:00.000Z,45.6,8,13,516,returning
11068,43,QUEEN,1998-05-04T00:00:00.000Z,46,36,13,516,returning
11068,77,QUEEN,1998-05-04T00:00:00.000Z,13,28,13,516,returning
10262,7,RATTC,1996-07-22T00:00:00.000Z,24,15,1,653,returning
10262,56,RATTC,1996-07-22T00:00:00.000Z,30.4,2,1,653,returning
10262,5,RATTC,1996-07-22T00:00:00.000Z,17,12,1,653,returning
10272,20,RATTC,1996-08-02T00:00:00.000Z,64.8,6,2,653,returning
10272,31,RATTC,1996-08-02T00:00:00.000Z,10,40,2,653,returning
10272,72,RATTC,1996-08-02T00:00:00.000Z,27.8,24,2,653,returning
10294,43,RATTC,1996-08-30T00:00:00.000Z,36.8,15,3,653,returning
10294,1,RATTC,1996-08-30T00:00:00.000Z,14.4,18,3,653,returning
10294,17,RATTC,1996-08-30T00:00:00.000Z,31.2,15,3,653,returning
10294,60,RATTC,1996-08-30T00:00:00.000Z,27.2,21,3,653,returning
10294,75,RATTC,1996-08-30T00:00:00.000Z,6.2,6,3,653,returning
10314,62,RATTC,1996-09-25T00:00:00.000Z,39.4,25,4,653,returning
10314,58,RATTC,1996-09-25T00:00:00.000Z,10.6,30,4,653,returning
10314,32,RATTC,1996-09-25T00:00:00.000Z,25.6,40,4,653,returning
10316,62,RATTC,1996-09-27T00:00:00.000Z,39.4,70,5,653,returning
10316,41,RATTC,1996-09-27T00:00:00.000Z,7.7,10,5,653,returning
10346,17,RATTC,1996-11-05T00:00:00.000Z,31.2,36,6,653,returning
10346,56,RATTC,1996-11-05T00:00:00.000Z,30.4,20,6,653,returning
10401,30,RATTC,1997-01-01T00:00:00.000Z,20.7,18,7,653,returning
10401,56,RATTC,1997-01-01T00:00:00.000Z,30.4,70,7,653,returning
10401,71,RATTC,1997-01-01T00:00:00.000Z,17.2,60,7,653,returning
10401,65,RATTC,1997-01-01T00:00:00.000Z,16.8,20,7,653,returning
10479,64,RATTC,1997-03-19T00:00:00.000Z,26.6,30,8,653,returning
10479,59,RATTC,1997-03-19T00:00:00.000Z,44,60,8,653,returning
10479,53,RATTC,1997-03-19T00:00:00.000Z,26.2,28,8,653,returning
10479,38,RATTC,1997-03-19T00:00:00.000Z,210.8,30,8,653,returning
10564,17,RATTC,1997-06-10T00:00:00.000Z,39,16,9,653,returning
10564,55,RATTC,1997-06-10T00:00:00.000Z,24,25,9,653,returning
10564,31,RATTC,1997-06-10T00:00:00.000Z,12.5,6,9,653,returning
10569,76,RATTC,1997-06-16T00:00:00.000Z,18,30,10,653,returning
10569,31,RATTC,1997-06-16T00:00:00.000Z,12.5,35,10,653,returning
10598,71,RATTC,1997-07-14T00:00:00.000Z,21.5,9,11,653,returning
10598,27,RATTC,1997-07-14T00:00:00.000Z,43.9,50,11,653,returning
10761,75,RATTC,1997-12-02T00:00:00.000Z,7.75,18,12,653,returning
10761,25,RATTC,1997-12-02T00:00:00.000Z,14,35,12,653,returning
10820,56,RATTC,1998-01-07T00:00:00.000Z,38,30,13,653,returning
10852,17,RATTC,1998-01-26T00:00:00.000Z,39,6,14,653,returning
10852,62,RATTC,1998-01-26T00:00:00.000Z,49.3,50,14,653,returning
10852,2,RATTC,1998-01-26T00:00:00.000Z,19,15,14,653,returning
10889,11,RATTC,1998-02-16T00:00:00.000Z,21,40,15,653,returning
10889,38,RATTC,1998-02-16T00:00:00.000Z,263.5,40,15,653,returning
10988,62,RATTC,1998-03-31T00:00:00.000Z,49.3,40,16,653,returning
10988,7,RATTC,1998-03-31T00:00:00.000Z,30,60,16,653,returning
11000,77,RATTC,1998-04-06T00:00:00.000Z,13,30,17,653,returning
11000,4,RATTC,1998-04-06T00:00:00.000Z,22,25,17,653,returning
11000,24,RATTC,1998-04-06T00:00:00.000Z,4.5,30,17,653,returning
11077,75,RATTC,1998-05-06T00:00:00.000Z,7.75,4,18,653,returning
11077,16,RATTC,1998-05-06T00:00:00.000Z,17.45,2,18,653,returning
11077,20,RATTC,1998-05-06T00:00:00.000Z,81,1,18,653,returning
11077,23,RATTC,1998-05-06T00:00:00.000Z,9,2,18,653,returning
11077,32,RATTC,1998-05-06T00:00:00.000Z,32,1,18,653,returning
11077,39,RATTC,1998-05-06T00:00:00.000Z,18,2,18,653,returning
11077,41,RATTC,1998-05-06T00:00:00.000Z,9.65,3,18,653,returning
11077,52,RATTC,1998-05-06T00:00:00.000Z,7,2,18,653,returning
11077,55,RATTC,1998-05-06T00:00:00.000Z,24,2,18,653,returning
11077,60,RATTC,1998-05-06T00:00:00.000Z,34,2,18,653,returning
11077,64,RATTC,1998-05-06T00:00:00.000Z,33.25,2,18,653,returning
11077,66,RATTC,1998-05-06T00:00:00.000Z,17,1,18,653,returning
11077,14,RATTC,1998-05-06T00:00:00.000Z,23.25,1,18,653,returning
11077,13,RATTC,1998-05-06T00:00:00.000Z,6,4,18,653,returning
11077,77,RATTC,1998-05-06T00:00:00.000Z,13,2,18,653,returning
11077,46,RATTC,1998-05-06T00:00:00.000Z,12,3,18,653,returning
11077,12,RATTC,1998-05-06T00:00:00.000Z,38,2,18,653,returning
11077,2,RATTC,1998-05-06T00:00:00.000Z,19,24,18,653,returning
11077,3,RATTC,1998-05-06T00:00:00.000Z,10,4,18,653,returning
11077,4,RATTC,1998-05-06T00:00:00.000Z,22,1,18,653,returning
11077,6,RATTC,1998-05-06T00:00:00.000Z,25,1,18,653,returning
11077,7,RATTC,1998-05-06T00:00:00.000Z,30,1,18,653,returning
11077,8,RATTC,1998-05-06T00:00:00.000Z,40,2,18,653,returning
11077,10,RATTC,1998-05-06T00:00:00.000Z,31,1,18,653,returning
11077,73,RATTC,1998-05-06T00:00:00.000Z,15,2,18,653,returning
10643,28,ALFKI,1997-08-25T00:00:00.000Z,45.6,15,1,227,returning
10643,39,ALFKI,1997-08-25T00:00:00.000Z,18,21,1,227,returning
10643,46,ALFKI,1997-08-25T00:00:00.000Z,12,2,1,227,returning
10692,63,ALFKI,1997-10-03T00:00:00.000Z,43.9,20,2,227,returning
10702,3,ALFKI,1997-10-13T00:00:00.000Z,10,6,3,227,returning
10702,76,ALFKI,1997-10-13T00:00:00.000Z,18,15,3,227,returning
10835,59,ALFKI,1998-01-15T00:00:00.000Z,55,15,4,227,returning
10835,77,ALFKI,1998-01-15T00:00:00.000Z,13,2,4,227,returning
10952,6,ALFKI,1998-03-16T00:00:00.000Z,25,16,5,227,returning
10952,28,ALFKI,1998-03-16T00:00:00.000Z,45.6,2,5,227,returning
11011,58,ALFKI,1998-04-09T00:00:00.000Z,13.25,40,6,227,returning
11011,71,ALFKI,1998-04-09T00:00:00.000Z,21.5,20,6,227,returning
10269,72,WHITC,1996-07-31T00:00:00.000Z,27.8,20,1,639,returning
10269,33,WHITC,1996-07-31T00:00:00.000Z,2,60,1,639,returning
10344,8,WHITC,1996-11-01T00:00:00.000Z,32,70,2,639,returning
10344,4,WHITC,1996-11-01T00:00:00.000Z,17.6,35,2,639,returning
10469,2,WHITC,1997-03-10T00:00:00.000Z,15.2,40,3,639,returning
10469,16,WHITC,1997-03-10T00:00:00.000Z,13.9,35,3,639,returning
10469,44,WHITC,1997-03-10T00:00:00.000Z,15.5,2,3,639,returning
10483,34,WHITC,1997-03-24T00:00:00.000Z,11.2,35,4,639,returning
10483,77,WHITC,1997-03-24T00:00:00.000Z,10.4,30,4,639,returning
10504,53,WHITC,1997-04-11T00:00:00.000Z,32.8,10,5,639,returning
10504,61,WHITC,1997-04-11T00:00:00.000Z,28.5,25,5,639,returning
10504,21,WHITC,1997-04-11T00:00:00.000Z,10,12,5,639,returning
10504,2,WHITC,1997-04-11T00:00:00.000Z,19,12,5,639,returning
10596,56,WHITC,1997-07-11T00:00:00.000Z,38,5,6,639,returning
10596,63,WHITC,1997-07-11T00:00:00.000Z,43.9,24,6,639,returning
10596,75,WHITC,1997-07-11T00:00:00.000Z,7.75,30,6,639,returning
10693,9,WHITC,1997-10-06T00:00:00.000Z,97,6,7,639,returning
10693,54,WHITC,1997-10-06T00:00:00.000Z,7.45,60,7,639,returning
10693,69,WHITC,1997-10-06T00:00:00.000Z,36,30,7,639,returning
10693,73,WHITC,1997-10-06T00:00:00.000Z,15,15,7,639,returning
10696,17,WHITC,1997-10-08T00:00:00.000Z,39,20,8,639,returning
10696,46,WHITC,1997-10-08T00:00:00.000Z,12,18,8,639,returning
10723,26,WHITC,1997-10-30T00:00:00.000Z,31.23,15,9,639,returning
10740,28,WHITC,1997-11-13T00:00:00.000Z,45.6,5,10,639,returning
10740,35,WHITC,1997-11-13T00:00:00.000Z,18,35,10,639,returning
10740,45,WHITC,1997-11-13T00:00:00.000Z,9.5,40,10,639,returning
10740,56,WHITC,1997-11-13T00:00:00.000Z,38,14,10,639,returning
10861,33,WHITC,1998-01-30T00:00:00.000Z,2.5,35,11,639,returning
10861,62,WHITC,1998-01-30T00:00:00.000Z,49.3,3,11,639,returning
10861,21,WHITC,1998-01-30T00:00:00.000Z,10,40,11,639,returning
10861,18,WHITC,1998-01-30T00:00:00.000Z,62.5,20,11,639,returning
10861,17,WHITC,1998-01-30T00:00:00.000Z,39,42,11,639,returning
10904,58,WHITC,1998-02-24T00:00:00.000Z,13.25,15,12,639,returning
10904,62,WHITC,1998-02-24T00:00:00.000Z,49.3,35,12,639,returning
11032,36,WHITC,1998-04-17T00:00:00.000Z,19,35,13,639,returning
11032,38,WHITC,1998-04-17T00:00:00.000Z,263.5,25,13,639,returning
11032,59,WHITC,1998-04-17T00:00:00.000Z,55,30,13,639,returning
11066,16,WHITC,1998-05-01T00:00:00.000Z,17.45,3,14,639,returning
11066,19,WHITC,1998-05-01T00:00:00.000Z,9.2,42,14,639,returning
11066,34,WHITC,1998-05-01T00:00:00.000Z,14,35,14,639,returning
10249,14,TOMSP,1996-07-05T00:00:00.000Z,18.6,9,1,626,returning
10249,51,TOMSP,1996-07-05T00:00:00.000Z,42.4,40,1,626,returning
10438,19,TOMSP,1997-02-06T00:00:00.000Z,7.3,15,2,626,returning
10438,34,TOMSP,1997-02-06T00:00:00.000Z,11.2,20,2,626,returning
10438,57,TOMSP,1997-02-06T00:00:00.000Z,15.6,15,2,626,returning
10446,19,TOMSP,1997-02-14T00:00:00.000Z,7.3,12,3,626,returning
10446,24,TOMSP,1997-02-14T00:00:00.000Z,3.6,20,3,626,returning
10446,31,TOMSP,1997-02-14T00:00:00.000Z,10,3,3,626,returning
10446,52,TOMSP,1997-02-14T00:00:00.000Z,5.6,15,3,626,returning
10548,34,TOMSP,1997-05-26T00:00:00.000Z,14,10,4,626,returning
10548,41,TOMSP,1997-05-26T00:00:00.000Z,9.65,14,4,626,returning
10608,56,TOMSP,1997-07-23T00:00:00.000Z,38,28,5,626,returning
10967,19,TOMSP,1998-03-23T00:00:00.000Z,9.2,12,6,626,returning
10967,49,TOMSP,1998-03-23T00:00:00.000Z,20,40,6,626,returning
10273,10,QUICK,1996-08-05T00:00:00.000Z,24.8,24,1,617,returning
10273,31,QUICK,1996-08-05T00:00:00.000Z,10,15,1,617,returning
10273,33,QUICK,1996-08-05T00:00:00.000Z,2,20,1,617,returning
10273,40,QUICK,1996-08-05T00:00:00.000Z,14.7,60,1,617,returning
10273,76,QUICK,1996-08-05T00:00:00.000Z,14.4,33,1,617,returning
10285,1,QUICK,1996-08-20T00:00:00.000Z,14.4,45,2,617,returning
10285,40,QUICK,1996-08-20T00:00:00.000Z,14.7,40,2,617,returning
10285,53,QUICK,1996-08-20T00:00:00.000Z,26.2,36,2,617,returning
10286,35,QUICK,1996-08-21T00:00:00.000Z,14.4,100,3,617,returning
10286,62,QUICK,1996-08-21T00:00:00.000Z,39.4,40,3,617,returning
10313,36,QUICK,1996-09-24T00:00:00.000Z,15.2,12,4,617,returning
10345,8,QUICK,1996-11-04T00:00:00.000Z,32,70,5,617,returning
10345,42,QUICK,1996-11-04T00:00:00.000Z,11.2,9,5,617,returning
10345,19,QUICK,1996-11-04T00:00:00.000Z,7.3,80,5,617,returning
10361,39,QUICK,1996-11-22T00:00:00.000Z,14.4,54,6,617,returning
10361,60,QUICK,1996-11-22T00:00:00.000Z,27.2,55,6,617,returning
10418,2,QUICK,1997-01-17T00:00:00.000Z,15.2,60,7,617,returning
10418,47,QUICK,1997-01-17T00:00:00.000Z,7.6,55,7,617,returning
10418,61,QUICK,1997-01-17T00:00:00.000Z,22.8,16,7,617,returning
10418,74,QUICK,1997-01-17T00:00:00.000Z,8,15,7,617,returning
10451,65,QUICK,1997-02-19T00:00:00.000Z,16.8,28,8,617,returning
10451,55,QUICK,1997-02-19T00:00:00.000Z,19.2,120,8,617,returning
10451,64,QUICK,1997-02-19T00:00:00.000Z,26.6,35,8,617,returning
10451,77,QUICK,1997-02-19T00:00:00.000Z,10.4,55,8,617,returning
10515,9,QUICK,1997-04-23T00:00:00.000Z,97,16,9,617,returning
10515,16,QUICK,1997-04-23T00:00:00.000Z,17.45,50,9,617,returning
10515,27,QUICK,1997-04-23T00:00:00.000Z,43.9,120,9,617,returning
10515,33,QUICK,1997-04-23T00:00:00.000Z,2.5,16,9,617,returning
10515,60,QUICK,1997-04-23T00:00:00.000Z,34,84,9,617,returning
10527,4,QUICK,1997-05-05T00:00:00.000Z,22,50,10,617,returning
10527,36,QUICK,1997-05-05T00:00:00.000Z,19,30,10,617,returning
10540,26,QUICK,1997-05-19T00:00:00.000Z,31.23,40,11,617,returning
10540,3,QUICK,1997-05-19T00:00:00.000Z,10,60,11,617,returning
10540,38,QUICK,1997-05-19T00:00:00.000Z,263.5,30,11,617,returning
10540,68,QUICK,1997-05-19T00:00:00.000Z,12.5,35,11,617,returning
10549,51,QUICK,1997-05-27T00:00:00.000Z,53,48,12,617,returning
10549,31,QUICK,1997-05-27T00:00:00.000Z,12.5,55,12,617,returning
10549,45,QUICK,1997-05-27T00:00:00.000Z,9.5,100,12,617,returning
10588,42,QUICK,1997-07-03T00:00:00.000Z,14,100,13,617,returning
10588,18,QUICK,1997-07-03T00:00:00.000Z,62.5,40,13,617,returning
10658,21,QUICK,1997-09-05T00:00:00.000Z,10,60,14,617,returning
10658,40,QUICK,1997-09-05T00:00:00.000Z,18.4,70,14,617,returning
10658,60,QUICK,1997-09-05T00:00:00.000Z,34,55,14,617,returning
10658,77,QUICK,1997-09-05T00:00:00.000Z,13,70,14,617,returning
10691,1,QUICK,1997-10-03T00:00:00.000Z,18,30,15,617,returning
10691,62,QUICK,1997-10-03T00:00:00.000Z,49.3,48,15,617,returning
10691,44,QUICK,1997-10-03T00:00:00.000Z,19.45,24,15,617,returning
10691,29,QUICK,1997-10-03T00:00:00.000Z,123.79,40,15,617,returning
10691,43,QUICK,1997-10-03T00:00:00.000Z,46,40,15,617,returning
10694,7,QUICK,1997-10-06T00:00:00.000Z,30,90,16,617,returning
10694,59,QUICK,1997-10-06T00:00:00.000Z,55,25,16,617,returning
10694,70,QUICK,1997-10-06T00:00:00.000Z,15,50,16,617,returning
10721,44,QUICK,1997-10-29T00:00:00.000Z,19.45,50,17,617,returning
10745,44,QUICK,1997-11-18T00:00:00.000Z,19.45,16,18,617,returning
10745,72,QUICK,1997-11-18T00:00:00.000Z,34.8,7,18,617,returning
10745,59,QUICK,1997-11-18T00:00:00.000Z,55,45,18,617,returning
10745,18,QUICK,1997-11-18T00:00:00.000Z,62.5,24,18,617,returning
10765,65,QUICK,1997-12-04T00:00:00.000Z,21.05,80,19,617,returning
10788,19,QUICK,1997-12-22T00:00:00.000Z,9.2,50,20,617,returning
10788,75,QUICK,1997-12-22T00:00:00.000Z,7.75,40,20,617,returning
10845,64,QUICK,1998-01-21T00:00:00.000Z,33.25,48,21,617,returning
10845,23,QUICK,1998-01-21T00:00:00.000Z,9,70,21,617,returning
10845,35,QUICK,1998-01-21T00:00:00.000Z,18,25,21,617,returning
10845,42,QUICK,1998-01-21T00:00:00.000Z,14,42,21,617,returning
10845,58,QUICK,1998-01-21T00:00:00.000Z,13.25,60,21,617,returning
10865,38,QUICK,1998-02-02T00:00:00.000Z,263.5,60,22,617,returning
10865,39,QUICK,1998-02-02T00:00:00.000Z,18,80,22,617,returning
10878,20,QUICK,1998-02-10T00:00:00.000Z,81,20,23,617,returning
10938,13,QUICK,1998-03-10T00:00:00.000Z,6,20,24,617,returning
10938,43,QUICK,1998-03-10T00:00:00.000Z,46,24,24,617,returning
10938,60,QUICK,1998-03-10T00:00:00.000Z,34,49,24,617,returning
10938,71,QUICK,1998-03-10T00:00:00.000Z,21.5,35,24,617,returning
10962,69,QUICK,1998-03-19T00:00:00.000Z,36,9,25,617,returning
10962,76,QUICK,1998-03-19T00:00:00.000Z,18,44,25,617,returning
10962,53,QUICK,1998-03-19T00:00:00.000Z,32.8,20,25,617,returning
